trial,maze,time_s,x,y,z,angle,event
1,Hard039,6.480,3.2500,0.0000,3.2500,96.51,
1,Hard039,6.498,3.2500,0.0000,3.2500,97.76,
1,Hard039,6.513,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.529,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.546,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.563,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.579,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.596,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.614,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.630,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.646,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.663,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.681,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.696,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.715,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.730,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.747,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.763,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.779,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.796,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.814,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.831,3.2500,0.0000,3.2500,98.80,
1,Hard039,6.849,3.2500,0.0000,3.2500,98.70,
1,Hard039,6.864,3.2500,0.0000,3.2500,98.39,
1,Hard039,6.882,3.2500,0.0000,3.2500,98.23,
1,Hard039,6.899,3.2500,0.0000,3.2500,98.23,
1,Hard039,6.917,3.2500,0.0000,3.2500,98.23,
1,Hard039,6.934,3.2500,0.0000,3.2500,98.33,
1,Hard039,6.950,3.2500,0.0000,3.2500,98.33,
1,Hard039,6.966,3.2500,0.0000,3.2500,98.18,
1,Hard039,6.982,3.2500,0.0000,3.2500,97.92,
1,Hard039,6.998,3.2500,0.0000,3.2500,97.76,
1,Hard039,7.015,3.2500,0.0000,3.2500,97.60,
1,Hard039,7.032,3.2500,0.0000,3.2500,97.40,
1,Hard039,7.048,3.2500,0.0000,3.2500,97.55,
1,Hard039,7.064,3.2500,0.0000,3.2500,97.86,
1,Hard039,7.081,3.2500,0.0000,3.2500,98.23,
1,Hard039,7.101,3.2500,0.0000,3.2500,98.23,
1,Hard039,7.121,3.2500,0.0000,3.2500,100.00,
1,Hard039,7.133,3.2500,0.0000,3.2500,105.05,
1,Hard039,7.146,3.2500,0.0000,3.2500,112.92,
1,Hard039,7.163,3.2500,0.0000,3.2500,112.92,
1,Hard039,7.181,3.2500,0.0000,3.2500,112.92,
1,Hard039,7.200,3.2500,0.0000,3.2500,123.70,
1,Hard039,7.212,3.2500,0.0000,3.2500,128.39,
1,Hard039,7.233,3.2500,0.0000,3.2500,128.39,
1,Hard039,7.247,3.2500,0.0000,3.2500,136.93,
1,Hard039,7.265,3.2500,0.0000,3.2500,140.00,
1,Hard039,7.281,3.2500,0.0000,3.2500,142.92,
1,Hard039,7.297,3.2500,0.0000,3.2500,146.20,
1,Hard039,7.316,3.2500,0.0000,3.2500,149.27,
1,Hard039,7.343,3.2500,0.0000,3.2500,152.03,
1,Hard039,7.350,3.2500,0.0000,3.2500,158.44,
1,Hard039,7.370,3.2500,0.0000,3.2500,158.70,
1,Hard039,7.382,3.2500,0.0000,3.2500,159.17,
1,Hard039,7.399,3.2500,0.0000,3.2500,159.90,
1,Hard039,7.415,3.2500,0.0000,3.2500,160.68,
1,Hard039,7.432,3.2500,0.0000,3.2500,161.25,
1,Hard039,7.449,3.2500,0.0000,3.2500,161.77,
1,Hard039,7.464,3.2500,0.0000,3.2500,162.14,
1,Hard039,7.479,3.2500,0.0000,3.2500,162.50,
1,Hard039,7.522,3.2500,0.0000,3.2500,162.50,
1,Hard039,7.560,3.2500,0.0000,3.2500,162.50,
1,Hard039,7.568,3.2500,0.0000,3.2500,163.18,
1,Hard039,7.581,3.2500,0.0000,3.2500,163.18,
1,Hard039,7.597,3.2500,0.0000,3.2500,163.18,
